timestamp,time_seconds,power,power_smooth,power_avg_30s,power_avg_60s,power_std_30s,power_std_60s,power_min_30s,power_max_30s,power_range_30s,power_derivative,time_in_range,power_oscillation,phase
22:57.8,1356.063374,40.3,50.855966,49.84166394,47.69696796,1.434439729,2.779947212,48.82736188,50.855966,2.028604119,1.730026152,5,0.135680725,RINSE
22:58.8,1357.064003,50.7,52.28741419,51.57169009,49.67271984,1.012186719,2.426868472,50.855966,52.28741419,1.431448186,0.861719516,5,0.112079161,RINSE
22:59.8,1358.032815,44.3,52.57940503,52.43340961,51.13753678,0.206468707,1.714389325,52.28741419,52.57940503,0.291990847,-0.088672769,5,0.073371604,RINSE
22:59.8,1358.039023,44.3,52.11006865,52.34473684,51.95821347,0.33187094,0.759881909,52.11006865,52.57940503,0.469336384,-0.948741419,5,0.033169712,RINSE
23:00.0,1358.229488,44.3,50.6819222,51.39599542,51.91470252,1.009852041,0.844325899,50.6819222,52.11006865,1.428146453,-2.193968617,5,0.036550008,RINSE
23:00.8,1359.020703,54.7,47.72213142,49.20202681,50.77338182,2.092888132,2.188374239,47.72213142,50.6819222,2.959790781,-3.536694998,5,0.095665747,RINSE
23:01.8,1360.016619,46.3,43.6085322,45.66533181,48.53066362,2.9087539,3.755935564,43.6085322,47.72213142,4.113599215,-0.495570448,5,0.175178653,RINSE
23:02.5,1360.772138,46.3,46.73099052,45.16976136,47.18589408,2.207911452,2.916288643,43.6085322,46.73099052,3.12245832,4.290078457,5,0.149904754,RINSE
23:03.8,1362.034623,51.2,52.18868911,49.45983982,47.56258581,3.859175686,3.547411134,46.73099052,52.18868911,5.457698594,3.008417784,5,0.180397188,RINSE
23:03.8,1362.074981,51.2,52.74782609,52.4682576,48.81900948,0.395369545,4.408296626,52.18868911,52.74782609,0.559136973,1.849901929,5,0.187207684,RINSE
23:04.8,1363.021229,55.7,55.88849297,54.31815953,51.88899967,2.220786852,3.804751487,52.74782609,55.88849297,3.140666885,2.279764629,5,0.176482536,RINSE
23:05.8,1364.022682,58,57.30735534,56.59792416,54.53309088,1.003287206,2.464213747,55.88849297,57.30735534,1.418862373,0.927018634,5,0.093863488,RINSE
23:07.8,1366.016827,54.9,57.74253024,57.52494279,55.92155116,0.307715118,2.259058928,57.30735534,57.74253024,0.435174894,-0.326332135,5,0.089316265,RINSE
23:08.8,1367.018599,52.3,56.65469108,57.19861066,56.89826741,0.769218449,0.808106121,56.65469108,57.74253024,1.087839163,-4.151601831,5,0.032585126,RINSE
23:09.8,1368.043343,52,49.43932658,53.04700883,55.28597581,5.102033165,3.923320176,49.43932658,56.65469108,7.215364498,-4.547531873,5,0.150186433,RINSE
23:11.8,1370.029388,57.8,47.55962733,48.49947695,52.84904381,1.329148085,5.100106497,47.55962733,49.43932658,1.879699248,-1.548316443,5,0.192679034,RINSE
23:11.8,1370.034411,57.8,46.34269369,46.95116051,49.99908467,0.860502028,4.616296238,46.34269369,47.55962733,1.216933638,-1.533278849,5,0.206243719,RINSE
23:12.5,1370.770828,57.8,44.49306963,45.41788166,46.95867931,1.307881716,2.079536708,44.49306963,46.34269369,1.84962406,-2.247237659,5,0.105332111,RINSE
23:13.8,1372.017945,53.8,41.84821837,43.170644,45.06090226,1.87019226,2.48531607,41.84821837,44.49306963,2.644851259,-2.336842105,5,0.126748657,RINSE
23:14.8,1373.024204,47.4,39.81938542,40.8338019,43.12584178,1.434601538,2.874162107,39.81938542,41.84821837,2.028832952,-1.892546584,5,0.151262163,RINSE
23:15.8,1374.038645,7.5,38.0631252,38.94125531,41.05594966,1.241863508,2.764511575,38.0631252,39.81938542,1.756260216,-1.343118666,5,0.156614189,RINSE
23:15.8,1374.065793,7.5,37.13314809,37.59813665,39.21596927,0.657593125,2.078464169,37.13314809,38.0631252,0.929977117,-0.529764629,5,0.120233422,RINSE
23:19.8,1378.084091,13,37.00359595,37.06837202,38.00481366,0.091607196,1.298500249,37.00359595,37.13314809,0.129552141,0.354413207,5,0.074090336,RINSE
23:19.8,1378.089434,13,37.8419745,37.42278522,37.51046093,0.592823161,0.521093767,37.00359595,37.8419745,0.838378555,1.035861393,5,0.028246233,RINSE
23:20.8,1379.016727,103.6,39.07531873,38.45864662,37.76350932,0.872106069,0.949003747,37.8419745,39.07531873,1.23334423,1.36822491,5,0.05486044,RINSE
23:21.8,1380.040002,41.3,40.57842432,39.82687153,38.62482838,1.062856155,1.555713498,39.07531873,40.57842432,1.50310559,1.912111801,5,0.0925526,RINSE
23:21.8,1380.045283,41.3,42.89954233,41.73898333,40.09881497,1.641278286,2.176769192,40.57842432,42.89954233,2.321118012,2.195864662,5,0.12612761,RINSE
23:22.5,1380.771191,41.3,44.97015364,43.93484799,41.88085976,1.464143299,2.591579276,42.89954233,44.97015364,2.070611311,2.620415168,5,0.140752478,RINSE
23:22.8,1381.015786,52.9,48.14037267,46.55526316,44.14712324,2.241683371,3.210165632,44.97015364,48.14037267,3.170219026,3.191762014,5,0.171289715,RINSE
23:23.8,1382.016338,53.9,51.35367767,49.74702517,46.84093658,2.272149757,3.700800981,48.14037267,51.35367767,3.213305002,3.424256293,5,0.18048604,RINSE
23:24.8,1383.062206,56.6,54.98888526,53.17128146,49.86327231,2.570479934,4.29744923,51.35367767,54.98888526,3.635207584,2.414825106,5,0.200924066,RINSE
23:27.8,1386.073653,58,56.18332788,55.58610657,52.66656587,0.844598482,3.650154458,54.98888526,56.18332788,1.194442628,0.573782282,5,0.152714629,RINSE
23:29.8,1388.018008,59.8,56.13644982,56.15988885,54.66558516,0.033147795,2.275978909,56.13644982,56.18332788,0.046878065,-0.219499837,5,0.088349006,RINSE
23:30.8,1389.045058,52.3,55.74432821,55.94038902,55.76324779,0.277271848,0.552492029,55.74432821,56.13644982,0.392121608,-1.059741746,5,0.02141989,RINSE
23:31.8,1390.028911,49.5,54.01696633,54.88064727,55.52026806,1.221429301,1.021346715,54.01696633,55.74432821,1.727361883,2.740192873,5,0.039019291,RINSE
23:31.8,1390.07132,49.5,61.22471396,57.62084014,56.78061458,5.096647226,3.102504828,54.01696633,61.22471396,7.20774763,4.567620137,5,0.126940287,RINSE
23:32.5,1390.774517,49.5,63.1522066,62.18846028,58.53455378,1.36294312,4.349468722,61.22471396,63.1522066,1.927492645,1.074762994,5,0.156065768,RINSE
23:32.8,1391.015984,63.3,63.37423995,63.26322328,60.44203171,0.157001283,4.3907839,63.1522066,63.37423995,0.222033344,-0.755099706,5,0.154814013,RINSE
23:33.8,1392.042055,61.1,61.64200719,62.50812357,62.34829193,1.224873528,1.073951229,61.64200719,63.37423995,1.732232756,-5.432821183,5,0.0344761,RINSE
23:35.8,1394.034614,69.8,52.50859758,57.07530239,60.16926283,6.458295871,5.164771692,52.50859758,61.64200719,9.133409611,-7.52324289,5,0.180584599,RINSE
23:35.8,1394.04829,69.8,46.59552141,49.5520595,56.03009153,4.181176257,7.891813191,46.59552141,52.50859758,5.913076169,-1.445194508,5,0.299459055,RINSE
23:36.8,1395.030572,61.7,49.61820856,48.10686499,52.59108369,2.137362583,6.49899412,46.59552141,49.61820856,3.022687153,2.089391958,5,0.286103355,RINSE
23:37.8,1396.029558,63.9,50.77430533,50.19625695,49.87415822,0.817483861,2.487669934,49.61820856,50.77430533,1.156096764,1.390699575,5,0.118559917,RINSE
23:38.8,1397.024569,57,52.39960771,51.58695652,49.84691076,1.149262339,2.449500617,50.77430533,52.39960771,1.625302386,1.604004577,5,0.116438233,RINSE
23:39.8,1398.017309,55.5,53.98231448,53.1909611,51.69360902,1.119142687,1.905169562,52.39960771,53.98231448,1.582706767,1.248447205,5,0.084422541,RINSE
23:40.8,1399.032689,13.1,54.89650212,54.4394083,53.01318241,0.646428282,1.814309291,53.98231448,54.89650212,0.914187643,0.863354037,5,0.077757956,RINSE
23:41.8,1400.026772,13.1,55.70902256,55.30276234,54.24686172,0.574538707,1.41918751,54.89650212,55.70902256,0.812520432,0.732265446,5,0.061006567,RINSE
23:42.5,1400.789893,13.1,56.36103302,56.03502779,55.23721805,0.461041018,1.028984917,55.70902256,56.36103302,0.652010461,0.516443282,5,0.043063691,RINSE
23:44.8,1403.071956,19.2,56.74190912,56.55147107,55.9271167,0.269320075,0.808682368,56.36103302,56.74190912,0.380876103,1.187021903,5,0.03299664,RINSE
23:45.8,1404.031787,146.5,58.73507682,57.73849297,56.88676038,1.409382398,1.303931389,56.74190912,58.73507682,1.993167702,2.544033998,5,0.053194349,RINSE
23:45.8,1404.039713,146.5,61.82997712,60.28252697,58.41699902,2.188424985,2.502166751,58.73507682,61.82997712,3.094900294,3.63644982,5,0.093619051,RINSE
23:46.8,1405.021487,42.2,66.00797646,63.91897679,60.82873488,2.954291669,4.037845062,61.82997712,66.00797646,4.177999346,3.70661981,5,0.152330428,RINSE
23:47.8,1406.076733,67.5,69.24321674,67.6255966,63.95406178,2.287660337,4.616754464,66.00797646,69.24321674,3.235240275,3.091418764,5,0.164307621,RINSE
23:47.8,1406.083075,67.5,72.19081399,70.71701536,67.31799608,2.084266006,4.445422084,69.24321674,72.19081399,2.947597254,3.214171298,5,0.15390887,RINSE
23:48.8,1407.03747,62.3,75.67155933,73.93118666,70.77839163,2.461258635,4.125192921,72.19081399,75.67155933,3.480745342,3.522589081,5,0.136532952,RINSE
23:49.8,1408.031049,67.5,79.23599215,77.45377574,74.08539555,2.520434619,4.323605589,75.67155933,79.23599215,3.564432821,1.689816934,5,0.134881851,RINSE
23:49.8,1408.037432,67.5,79.0511932,79.14359268,76.53738967,0.130672593,3.328865966,79.0511932,79.23599215,0.184798954,-1.02556391,5,0.092048842,RINSE
23:52.6,1410.847314,67.5,77.18486433,78.11802877,77.78590226,1.319693797,1.686753733,77.18486433,79.0511932,1.866328866,-3.064547238,5,0.045823635,RINSE
23:52.8,1411.014997,90.7,72.92209873,75.05348153,77.0985371,3.014230469,2.934374996,72.92209873,77.18486433,4.26276561,-4.479846355,5,0.081893815,RINSE
23:53.8,1412.028288,75.5,68.22517162,70.57363517,74.34583197,3.321229003,4.819752016,68.22517162,72.92209873,4.6969271,0.994671461,5,0.145617059,RINSE
23:53.8,1412.034332,75.5,74.91144165,71.56830664,73.31089408,4.727906874,3.811610892,68.22517162,74.91144165,6.686270023,8.272376594,5,0.122215023,RINSE
23:56.8,1415.056239,66.8,84.76992481,79.84068323,75.2071592,6.971000298,6.964279979,74.91144165,84.76992481,9.858483164,5.455442955,5,0.219989069,RINSE
23:57.8,1416.015931,76.1,85.82232756,85.29612619,78.43221641,0.744161118,8.39364658,84.76992481,85.82232756,1.052402746,-0.336237332,5,0.224361321,RINSE
23:58.8,1417.019133,90.2,84.09745015,84.95988885,82.40028604,1.219672514,5.042774118,84.09745015,85.82232756,1.724877411,-2.035763321,5,0.132413203,RINSE
23:59.8,1418.029399,83.4,81.75080092,82.92412553,84.11012586,1.659331585,1.725644245,81.75080092,84.09745015,2.346649232,-6.617554756,5,0.048407092,RINSE
23:59.8,1418.034692,83.4,70.86234063,76.30657077,80.63322981,7.699304101,6.724254567,70.86234063,81.75080092,10.88846028,-5.587593985,5,0.185531285,RINSE
24:00.0,1418.26489,83.4,70.57561295,70.71897679,76.82155116,0.202747093,7.112433796,70.57561295,70.86234063,0.286727689,-0.520709382,5,0.176016194,RINSE
24:02.5,1420.780724,84.7,69.82092187,70.19826741,73.25241909,0.533647177,5.682588406,69.82092187,70.57561295,0.754691076,-0.9872017,5,0.162859862,RINSE
24:02.7,1421.011716,95.4,68.60120955,69.21106571,69.96502125,0.862466856,1.009744405,68.60120955,69.82092187,1.219712324,-0.862520432,5,0.032318021,RINSE
24:03.8,1422.016617,82.6,68.09588101,68.34854528,69.27340634,0.357321236,1.130476262,68.09588101,68.60120955,0.505328539,-0.877999346,5,0.035796304,RINSE
24:04.8,1423.016412,46.2,66.84521085,67.47054593,68.34080582,0.884357347,1.232253503,66.84521085,68.09588101,1.250670154,-0.980320366,5,0.043542228,RINSE
24:05.8,1424.028251,12.9,66.13524027,66.49022556,67.41938542,0.50202501,1.130347989,66.13524027,66.84521085,0.709970579,-1.898365479,5,0.036576561,RINSE
24:05.8,1424.035498,12.9,63.0484799,64.59186008,66.03120301,2.182669196,2.147321194,63.0484799,66.13524027,3.086760379,-0.869941157,5,0.076439635,RINSE
24:09.8,1428.056527,51.9,64.39535796,63.72191893,65.10607225,0.952386613,1.714894652,63.0484799,64.39535796,1.346878065,1.312814645,5,0.05831608,RINSE
24:09.8,1428.061638,51.9,65.67410919,65.03473357,64.81329683,0.904213663,1.387778092,64.39535796,65.67410919,1.278751226,2.048479895,5,0.047625418,RINSE
24:10.8,1429.016635,186.1,68.49231775,67.08321347,65.4025662,1.992774387,2.322103286,65.67410919,68.49231775,2.818208565,3.232069304,5,0.083235844,RINSE
24:11.8,1430.035406,66.6,72.13824779,70.31528277,67.67500817,2.578061857,3.432598876,68.49231775,72.13824779,3.645930042,4.105328539,5,0.114412838,RINSE
24:11.8,1430.041012,66.6,76.70297483,74.42061131,70.75191239,3.227749441,4.768889574,72.13824779,76.70297483,4.564727035,4.333278849,5,0.155880811,RINSE
24:12.5,1430.768465,66.6,80.80480549,78.75389016,74.53458647,2.900432277,5.362493356,76.70297483,80.80480549,4.101830664,5.294132069,5,0.1651916,RINSE
24:12.8,1431.037712,83,87.29123897,84.04802223,79.23431677,4.586601096,6.432788847,80.80480549,87.29123897,6.486433475,6.497793397,5,0.19124278,RINSE
24:13.8,1432.031389,88.3,93.80039229,90.54581563,84.64985289,4.602666451,7.497700804,87.29123897,93.80039229,6.509153318,4.945129127,4,0.201978109,RINSE
24:13.8,1432.040295,88.3,97.18149722,95.49094475,89.76948349,2.390802228,7.25013381,93.80039229,97.18149722,3.381104936,2.022278522,4,0.182430498,RINSE
24:14.8,1433.018986,125.7,97.84494933,97.51322328,94.02951945,0.469131485,4.828712463,97.18149722,97.84494933,0.663452109,0.799901929,5,0.112238266,RINSE
24:15.8,1434.037963,84.5,98.78130108,98.3131252,96.90203498,0.662100671,2.169409681,97.84494933,98.78130108,0.936351749,3.661016672,5,0.051401488,RINSE
24:16.8,1435.020953,111.5,105.1669827,101.9741419,99.74368258,4.515358759,3.674613079,98.78130108,105.1669827,6.385681595,4.416982674,5,0.080060062,RINSE
24:17.8,1436.032718,100,107.6152664,106.3911246,102.3521249,1.731198044,4.785028645,105.1669827,107.6152664,2.448283753,7.171314155,5,0.095457881,RINSE
24:17.8,1436.038187,100,119.509611,113.5624387,107.7682903,8.410571694,8.668233275,107.6152664,119.509611,11.89434456,6.780859758,3,0.192341455,RINSE
24:22.6,1440.851423,97.4,121.1769859,120.3432985,113.3672115,1.17901214,8.145556523,119.509611,121.1769859,1.667374959,-0.026806146,4,0.141222519,RINSE
24:22.8,1441.01654,119.2,119.4559987,120.3164923,116.9394655,1.216921755,6.267265618,119.4559987,121.1769859,1.720987251,-6.513239621,5,0.115972134,RINSE
24:23.8,1442.014693,117.4,108.1505067,113.8032527,117.0732756,7.994190051,6.001925881,108.1505067,119.4559987,11.30549199,-12.79789147,5,0.111267743,RINSE
24:25.8,1444.021593,124.1,93.86021576,101.0053612,110.6609268,10.10476163,12.60300083,93.86021576,108.1505067,14.29029094,-12.2080255,2,0.246851086,RINSE
24:27.8,1446.036455,142.9,83.7344557,88.79733573,101.3002942,7.159993598,15.71059585,83.7344557,93.86021576,10.12576005,-7.301095129,2,0.352630196,RINSE
24:27.8,1446.04168,142.9,79.2580255,81.4962406,91.25080092,3.165314154,12.81576125,79.2580255,83.7344557,4.476430206,-0.151029748,3,0.316627148,RINSE
24:28.8,1447.034456,115.1,83.43239621,81.34521085,85.07127329,2.951725836,6.205168784,79.2580255,83.43239621,4.174370709,2.821935273,4,0.171646544,RINSE
24:29.8,1448.031574,34.6,84.90189604,84.16714613,82.83169336,1.039093299,2.465269755,83.43239621,84.90189604,1.469499837,1.982363517,5,0.068136606,RINSE
24:29.8,1448.038104,34.6,87.39712324,86.14950964,83.74736025,1.764392073,3.411111826,84.90189604,87.39712324,2.495227198,2.139686172,5,0.097186319,RINSE
24:30.8,1449.04224,12.8,89.18126839,88.28919582,86.22817097,1.261581131,2.56011689,87.39712324,89.18126839,1.784145145,2.165233737,5,0.066670463,RINSE
24:31.8,1450.016279,12.6,91.72759072,90.45442955,88.3019696,1.800521785,2.880236883,89.18126839,91.72759072,2.546322328,3.952860412,5,0.07729946,RINSE
24:32.5,1450.769398,12.6,97.08698921,94.40728996,91.34824289,3.78966702,4.21838196,91.72759072,97.08698921,5.359398496,8.419565217,5,0.106076106,RINSE
24:34.8,1453.045009,126.6,108.5667212,102.8268552,96.64064237,8.1173963,8.606410737,97.08698921,108.5667212,11.47973194,9.914465512,4,0.200593168,RINSE
24:35.8,1454.029785,215.5,116.9159202,112.7413207,103.5743053,5.90377529,11.33361992,108.5667212,116.9159202,8.349199085,7.31744034,3,0.243190907,RINSE
24:35.8,1454.037219,215.5,123.2016018,120.058761,111.4428081,4.44464808,11.29285318,116.9159202,123.2016018,6.285681595,5.13679307,3,0.234331967,RINSE
24:36.8,1455.041487,176.2,127.1895064,125.1955541,118.9684374,2.819874346,8.122277674,123.2016018,127.1895064,3.987904544,-1.615070284,4,0.15653551,RINSE
24:37.8,1456.030959,114.3,119.9714613,123.5804838,121.8196224,5.103928646,4.404827487,119.9714613,127.1895064,7.218045113,-5.104903563,5,0.084334411,RINSE
24:37.8,1456.075349,114.3,116.9796992,118.4755803,121.8355672,2.115495208,4.381212154,116.9796992,119.9714613,2.991762014,-1.112340634,5,0.083799889,RINSE
24:38.8,1457.016473,130.6,117.74678,117.3632396,120.4718617,0.542407997,4.654690089,116.9796992,117.74678,0.767080745,0.074583197,5,0.084748479,RINSE
24:39.8,1458.040106,141.3,117.1288656,117.4378228,117.9567015,0.436931428,1.383614776,117.1288656,117.74678,0.617914351,-2.979094475,5,0.025363222,RINSE
24:39.8,1458.048958,141.3,111.788591,114.4587283,115.910984,3.776144383,2.768252072,111.788591,117.1288656,5.3402746,-7.336057535,5,0.051403143,RINSE
24:40.8,1459.015964,98,102.4567506,107.1226708,112.2802468,6.598607678,7.074246564,102.4567506,111.788591,9.331840471,-10.0320693,5,0.136177375,RINSE
24:41.8,1460.030543,6.7,91.72445244,97.0906015,105.7746649,7.58888079,11.15798978,91.72445244,102.4567506,10.73229814,-6.601209546,2,0.240174838,RINSE
24:41.8,1460.035578,6.7,89.25433148,90.48939196,98.80603138,1.746639277,10.38040361,89.25433148,91.72445244,2.470120955,3.422066035,3,0.228065625,RINSE
24:42.5,1460.76913,6.7,98.5685845,93.91145799,95.50102975,6.586171475,6.084836887,89.25433148,98.5685845,9.314253024,12.11815953,5,0.138243734,RINSE
24:46.8,1465.027113,41.4,113.4906505,106.0296175,98.25950474,10.55149408,10.89163879,98.5685845,113.4906505,14.92206603,14.43525662,3,0.246656228,RINSE
24:47.8,1466.031121,243.9,127.4390977,120.4648741,107.1881661,9.863041606,16.79028641,113.4906505,127.4390977,13.9484472,10.76126185,2,0.3562405,RINSE
24:47.8,1466.04059,243.9,135.0131742,131.226136,118.6278768,5.355680851,16.07152645,127.4390977,135.0131742,7.574076496,8.770366133,2,0.30721775,RINSE
24:48.8,1467.042203,142.6,144.97983,139.9965021,130.2306881,7.047489881,13.27191515,135.0131742,144.97983,9.96665577,10.52983001,3,0.241795384,RINSE
24:49.8,1468.019177,145.3,156.0728343,150.5263321,140.8762341,7.843938529,12.41918221,144.97983,156.0728343,11.09300425,10.01238967,2,0.203254555,RINSE
24:50.8,1469.015896,167.7,165.0046093,160.5387218,150.267612,6.315718734,13.05805251,156.0728343,165.0046093,8.93177509,9.556570775,2,0.199586821,RINSE
24:51.8,1470.071567,203.2,175.1859758,170.0952926,160.3108124,7.199313265,12.86211097,165.0046093,175.1859758,10.18136646,9.449199085,3,0.188422385,RINSE
24:51.8,1470.076963,203.2,183.9030075,179.5444917,170.0416067,6.163872234,12.0982218,175.1859758,183.9030075,8.71703171,3.893576332,3,0.163666844,RINSE
24:52.5,1470.771951,203.2,182.9731285,183.438068,176.7666803,0.657523779,8.761508714,182.9731285,183.9030075,0.929879045,-3.314645309,4,0.10691154,RINSE
24:52.8,1471.013546,165.2,177.2737169,180.1234227,179.8339572,4.030092572,4.264978631,177.2737169,182.9731285,5.699411572,-9.885452762,5,0.048472668,RINSE
24:53.8,1472.027627,128.4,163.2022229,170.2379699,176.838019,9.950048795,9.551237226,163.2022229,177.2737169,14.07149395,-13.30799281,4,0.117060712,RINSE
24:53.8,1472.035286,128.4,150.6577313,156.9299771,168.5266999,8.870295122,14.52422917,150.6577313,163.2022229,12.54449166,-5.702876757,2,0.191752387,RINSE
24:54.8,1473.040402,167.2,151.7964694,151.2271004,160.7325351,0.805209468,12.39710981,150.6577313,151.7964694,1.13873815,2.454282445,3,0.165591773,RINSE
24:55.8,1474.015406,131.8,155.5662962,153.6813828,155.30568,2.665670052,5.666900899,151.7964694,155.5662962,3.769826741,0.266394246,4,0.080772909,RINSE
24:56.8,1475.015399,122.6,152.3292579,153.9477771,152.5874387,2.288931696,2.104728981,152.3292579,155.5662962,3.237038248,-3.223357306,5,0.032168866,RINSE
24:57.8,1476.045724,168,149.1195816,150.7244197,152.2029013,2.269583923,2.645778937,149.1195816,152.3292579,3.209676365,-1.620251716,5,0.042356056,RINSE
24:57.8,1476.052094,168,149.0887545,149.104168,151.5259725,0.021798029,3.093015348,149.0887545,149.1195816,0.030827068,1.447025172,5,0.042748722,RINSE
24:58.8,1477.019414,145.1,152.0136319,150.5511932,150.6378065,2.068200651,1.775619381,149.0887545,152.0136319,2.924877411,6.257306309,5,0.021511887,RINSE
24:59.8,1478.017263,147.7,161.6033671,156.8084995,152.9563338,6.780966795,5.925614157,152.0136319,161.6033671,9.589735208,9.977983001,5,0.081818204,RINSE
25:00.0,1478.227755,147.7,171.9695979,166.7864825,158.6688379,7.33003209,10.35360555,161.6033671,171.9695979,10.36623079,7.31744034,3,0.144205022,RINSE
25:00.8,1479.067689,203.9,176.2382478,174.1039229,165.4562112,3.018391281,10.86621469,171.9695979,176.2382478,4.268649886,-1.321918928,3,0.146411039,RINSE
25:01.8,1480.026615,162,169.3257601,172.7820039,169.7842432,4.887866957,6.152692929,169.3257601,176.2382478,6.912487741,-7.849803857,5,0.08619693,RINSE
25:01.8,1480.031838,162,160.5386401,164.9322001,169.5180615,6.213432121,6.629176004,160.5386401,169.3257601,8.787119974,-7.9042661,5,0.092613185,RINSE
25:02.5,1480.771903,162,153.5172279,157.027934,164.9049689,4.964888199,9.945385503,153.5172279,160.5386401,7.021412226,-12.879356,4,0.137782506,RINSE
25:03.8,1482.040291,175.7,134.7799281,144.148578,154.540389,13.24927173,14.67547714,134.7799281,153.5172279,18.73729977,-15.50356326,2,0.223539179,RINSE
25:03.8,1482.047559,175.7,122.5101013,128.6450147,142.8364743,8.676077692,17.37349077,122.5101013,134.7799281,12.26982674,-9.902647924,2,0.266238289,RINSE
25:05.8,1484.026227,151,114.9746322,118.7423668,131.4454724,5.328381305,16.82666946,114.9746322,122.5101013,7.535469108,-6.083425956,3,0.293221171,RINSE
25:05.8,1484.07134,151,110.3432494,112.6589408,120.6519778,3.274882188,10.6701099,110.3432494,114.9746322,4.631382805,-5.295259889,3,0.202538565,RINSE
25:06.8,1485.039306,52.2,104.3841125,107.3636809,113.0530239,4.213746164,7.65118282,104.3841125,110.3432494,5.959136973,-4.716263485,4,0.160331746,RINSE
25:07.8,1486.029077,6.9,100.9107225,102.6474175,107.6531791,2.45605762,6.244668997,100.9107225,104.3841125,3.473389997,-2.439310232,4,0.130640913,RINSE
25:07.8,1486.034561,6.9,99.50549199,100.2081072,103.7858941,0.993647993,4.828568742,99.50549199,100.9107225,1.405230467,1.488966983,5,0.104424184,RINSE
25:11.8,1490.037724,85.7,103.8886564,101.6970742,102.1722458,3.099365293,2.348150801,99.50549199,103.8886564,4.383164433,2.889473684,5,0.047748979,RINSE
25:11.8,1490.049198,85.7,105.2844394,104.5865479,102.3973276,0.986967579,2.654065059,103.8886564,105.2844394,1.395782936,2.685011442,5,0.056436505,RINSE
25:12.7,1490.915736,85.7,109.2586793,107.2715593,104.4843168,2.810212017,4.024021257,105.2844394,109.2586793,3.974239948,5.228653155,5,0.093345944,RINSE
25:12.8,1491.065183,235.7,115.7417457,112.5002125,108.5433802,4.584220187,5.310846357,109.2586793,115.7417457,6.483066362,8.650523047,5,0.109201401,RINSE
25:13.8,1492.031024,167,126.5597254,121.1507355,114.2111474,7.649466827,9.292347503,115.7417457,126.5597254,10.81797973,12.61090226,3,0.186280292,RINSE
25:13.8,1492.052312,167,140.9635502,133.7616378,123.1309251,10.18504218,13.86600597,126.5597254,140.9635502,14.40382478,14.25889179,2,0.257489096,RINSE
25:14.8,1493.042773,154.4,155.077509,148.0205296,134.5856326,9.980075984,17.12797022,140.9635502,155.077509,14.11395881,14.41953253,2,0.292273122,RINSE
25:15.8,1494.015361,173.6,169.8026152,162.4400621,148.10085,10.41222248,18.57059937,155.077509,169.8026152,14.72510624,10.94081399,2,0.291982724,RINSE
25:17.8,1496.014683,161.8,176.959137,173.3808761,160.7007028,5.060425051,16.00371825,169.8026152,176.959137,7.156521739,4.247842432,2,0.223991469,RINSE
25:19.8,1498.03204,146.8,178.2983001,177.6287185,170.0343903,0.946931327,10.6459122,176.959137,178.2983001,1.339163125,-1.076822491,3,0.136565261,RINSE
25:19.8,1498.038399,146.8,174.805492,176.551896,174.9663861,2.469788298,3.731091145,174.805492,178.2983001,3.492808107,-2.982902909,5,0.048556097,RINSE
25:21.8,1500.033333,183.3,172.3324943,173.5689931,175.5988558,1.748673452,2.609974975,172.3324943,174.805492,2.472997712,-2.785027787,5,0.033974058,RINSE
25:21.8,1500.075329,183.3,169.2354364,170.7839653,173.6679307,2.189950616,3.836872096,169.2354364,172.3324943,3.097057862,-4.883425956,5,0.052185015,RINSE
25:22.6,1500.820982,183.3,162.5656424,165.9005394,169.7347663,4.716256602,5.29484397,162.5656424,169.2354364,6.66979405,-0.856701536,5,0.072111623,RINSE
25:22.8,1501.014359,171.5,167.5220333,165.0438379,167.9139016,3.50469767,4.083619844,162.5656424,167.5220333,4.956390977,4.718764302,5,0.058165832,RINSE
25:23.8,1502.031324,152.4,172.003171,169.7626022,167.8315708,3.168642803,3.966480487,167.5220333,172.003171,4.481137627,2.408646617,5,0.056232141,RINSE
25:23.8,1502.03996,152.4,172.3393266,172.1712488,168.6075433,0.237697909,4.587642549,172.003171,172.3393266,0.336155606,-2.049280811,5,0.057967063,RINSE
25:25.8,1504.03352,160.9,167.9046093,170.121968,169.9422851,3.135818624,2.582169594,167.9046093,172.3393266,4.434717228,-5.257927427,5,0.028346643,RINSE
25:25.8,1504.043389,160.9,161.8234717,164.8640405,168.5176447,4.300013653,4.897002823,161.8234717,167.9046093,6.081137627,-11.93501144,5,0.062402099,RINSE
25:27.8,1506.033466,148.9,144.0345865,152.9290291,161.5254985,12.57864139,12.43185056,144.0345865,161.8234717,17.78888526,-17.87044786,2,0.175233881,RINSE
25:27.8,1506.039767,148.9,126.082576,135.0585812,149.9613109,12.69398833,18.86789921,126.082576,144.0345865,17.95201046,-16.92716574,2,0.278885486,RINSE
25:28.8,1507.057579,163.1,110.180255,118.1314155,135.5302223,11.24463903,22.32739751,110.180255,126.082576,15.90232102,-14.13476626,2,0.381045759,RINSE
25:29.8,1508.07506,132.1,97.81304348,103.9966492,119.5276152,8.744939121,20.02044721,97.81304348,110.180255,12.36721151,-8.448251062,2,0.386701789,RINSE
25:29.8,1508.082751,132.1,93.28375286,95.54839817,106.8399068,3.20269211,14.68209584,93.28375286,97.81304348,4.529290618,-3.427459954,3,0.306990373,RINSE
